timestamp tx ty tz qx qy qz qw
1683460105.9348607 3.7602 5.1682 0.7816 0.0 0.0 0.0 0.0
1683460106.2388232 3.7375 5.0689 0.7865 0.0 0.0 0.0 0.0
1683460106.4787424 3.7137 4.9558 0.7893 0.0 0.0 0.0 0.0
1683460106.737698 3.6968 4.857 0.792 0.0 0.0 0.0 0.0
1683460107.0097 3.6844 4.774 0.7921 0.0 0.0 0.0 0.0
1683460107.2975073 3.6663 4.696 0.7951 0.0 0.0 0.0 0.0
1683460107.5221634 3.6387 4.5976 0.7945 0.0 0.0 0.0 0.0
1683460107.8100944 3.5985 4.4895 0.8053 0.0 0.0 0.0 0.0
1683460108.1140232 3.5649 4.3764 0.8044 0.0 0.0 0.0 0.0
1683460108.4659278 3.5186 4.2498 0.8055 0.0 0.0 0.0 0.0
1683460108.769554 3.469 4.1293 0.806 0.0 0.0 0.0 0.0
1683460108.9935253 3.4388 4.0545 0.809 0.0 0.0 0.0 0.0
1683460109.345445 3.3848 3.9282 0.8101 0.0 0.0 0.0 0.0
1683460109.569425 3.3478 3.8516 0.8119 0.0 0.0 0.0 0.0
1683460109.9532166 3.3022 3.7292 0.811 0.0 0.0 0.0 0.0
1683460110.1291692 3.2619 3.6461 0.8101 0.0 0.0 0.0 0.0
1683460110.4811325 3.211 3.542 0.8093 0.0 0.0 0.0 0.0
1683460110.817226 3.1538 3.4421 0.8119 0.0 0.0 0.0 0.0
1683460111.0731971 3.1097 3.3473 0.8085 0.0 0.0 0.0 0.0
1683460111.3451371 3.065 3.2604 0.808 0.0 0.0 0.0 0.0
1683460111.5850897 3.0405 3.182 0.8105 0.0 0.0 0.0 0.0
1683460111.8573442 2.9885 3.085 0.8096 0.0 0.0 0.0 0.0
1683460112.0812936 2.9492 3.0175 0.8096 0.0 0.0 0.0 0.0
1683460112.6571972 2.8166 2.7752 0.815 0.0 0.0 0.0 0.0
1683460112.9448457 2.8034 2.736 0.8132 0.0 0.0 0.0 0.0
1683460113.2487836 2.7617 2.6357 0.8077 0.0 0.0 0.0 0.0
1683460113.5047646 2.7129 2.5584 0.8072 0.0 0.0 0.0 0.0
1683460113.69668 2.6711 2.4531 0.8084 0.0 0.0 0.0 0.0
1683460114.000897 2.6142 2.3582 0.811 0.0 0.0 0.0 0.0
1683460114.320909 2.5811 2.2546 0.8161 0.0 0.0 0.0 0.0
1683460114.5927954 2.5144 2.1277 0.8157 0.0 0.0 0.0 0.0
1683460114.8967175 2.4893 2.0558 0.815 0.0 0.0 0.0 0.0
1683460115.1291113 2.4562 1.9759 0.8162 0.0 0.0 0.0 0.0
1683460115.4330585 2.4075 1.8602 0.8168 0.0 0.0 0.0 0.0
1683460115.768993 2.371 1.787 0.8187 0.0 0.0 0.0 0.0
1683460115.999683 2.3382 1.6922 0.8199 0.0 0.0 0.0 0.0
1683460116.287624 2.2894 1.573 0.8246 0.0 0.0 0.0 0.0
1683460116.5436132 2.259 1.4982 0.825 0.0 0.0 0.0 0.0
1683460116.7675457 2.2063 1.3876 0.8276 0.0 0.0 0.0 0.0
1683460117.1041474 2.1561 1.2496 0.8285 0.0 0.0 0.0 0.0
1683460117.3121202 2.1512 1.2206 0.8292 0.0 0.0 0.0 0.0
1683460117.632045 2.1071 1.0958 0.8314 0.0 0.0 0.0 0.0
1683460117.9679604 2.0522 0.9799 0.8351 0.0 0.0 0.0 0.0
1683460118.256153 2.0244 0.9269 0.831 0.0 0.0 0.0 0.0
1683460118.6080892 1.9633 0.739 0.8413 0.0 0.0 0.0 0.0
1683460118.9125645 1.9219 0.6513 0.8417 0.0 0.0 0.0 0.0
1683460119.215701 1.8792 0.5651 0.8413 0.0 0.0 0.0 0.0
1683460119.5676212 1.8259 0.4329 0.8455 0.0 0.0 0.0 0.0
1683460119.823626 1.7784 0.3461 0.8537 0.0 0.0 0.0 0.0
1683460120.1915183 1.7206 0.2498 0.8526 0.0 0.0 0.0 0.0
1683460120.4157605 1.6667 0.1625 0.859 0.0 0.0 0.0 0.0
1683460120.7036912 1.5993 0.0449 0.8604 0.0 0.0 0.0 0.0
1683460120.9756398 1.5552 -0.0284 0.8623 0.0 0.0 0.0 0.0
1683460121.2475643 1.5201 -0.0912 0.8613 0.0 0.0 0.0 0.0
1683460121.5510745 1.4612 -0.2199 0.8656 0.0 0.0 0.0 0.0
1683460121.823013 1.4235 -0.3327 0.868 0.0 0.0 0.0 0.0
1683460122.0149543 1.3858 -0.4359 0.8666 0.0 0.0 0.0 0.0
1683460123.278865 1.3327 -0.8822 0.8754 0.0 0.0 0.0 0.0
1683460123.5511582 1.3493 -0.9433 0.8715 0.0 0.0 0.0 0.0
1683460123.8712676 1.3609 -1.0741 0.8686 0.0 0.0 0.0 0.0
1683460124.207049 1.3819 -1.2461 0.8783 0.0 0.0 0.0 0.0
1683460124.5104852 1.3752 -1.2998 0.8799 0.0 0.0 0.0 0.0
1683460125.054294 1.311 -1.5325 0.8787 0.0 0.0 0.0 0.0
1683460125.2942452 1.2723 -1.5947 0.874 0.0 0.0 0.0 0.0
1683460125.5980566 1.2043 -1.6771 0.8783 0.0 0.0 0.0 0.0
1683460125.901966 1.1258 -1.7657 0.8802 0.0 0.0 0.0 0.0
1683460126.125915 1.0717 -1.8487 0.8797 0.0 0.0 0.0 0.0
1683460126.4138606 1.037 -1.9043 0.8794 0.0 0.0 0.0 0.0
1683460126.6861448 0.9826 -2.0532 0.882 0.0 0.0 0.0 0.0
1683460126.9581485 0.9484 -2.167 0.8818 0.0 0.0 0.0 0.0
1683460127.230031 0.9184 -2.2277 0.8789 0.0 0.0 0.0 0.0
1683460127.6434135 0.8884 -2.3579 0.8785 0.0 0.0 0.0 0.0
1683460127.8834054 0.8401 -2.4783 0.8797 0.0 0.0 0.0 0.0
1683460128.0912962 0.8118 -2.5613 0.8801 0.0 0.0 0.0 0.0
1683460128.4432502 0.7712 -2.6996 0.8823 0.0 0.0 0.0 0.0
1683460128.7492776 0.7257 -2.8026 0.88 0.0 0.0 0.0 0.0
1683460129.1172163 0.683 -2.9159 0.8794 0.0 0.0 0.0 0.0
1683460129.3091793 0.6724 -2.967 0.8809 0.0 0.0 0.0 0.0
1683460129.5811212 0.634 -3.091 0.888 0.0 0.0 0.0 0.0
1683460129.821025 0.6001 -3.1882 0.8834 0.0 0.0 0.0 0.0
1683460130.108984 0.5823 -3.2738 0.883 0.0 0.0 0.0 0.0
1683460130.412901 0.5563 -3.3609 0.8872 0.0 0.0 0.0 0.0
1683460130.7008526 0.518 -3.4951 0.894 0.0 0.0 0.0 0.0
1683460131.021171 0.4745 -3.6544 0.8964 0.0 0.0 0.0 0.0
1683460131.2611196 0.4529 -3.7156 0.8952 0.0 0.0 0.0 0.0
1683460131.5330732 0.4134 -3.8626 0.8958 0.0 0.0 0.0 0.0
1683460131.8206255 0.3832 -3.9391 0.896 0.0 0.0 0.0 0.0
1683460132.076547 0.3415 -4.0562 0.8943 0.0 0.0 0.0 0.0
1683460132.4124818 0.3118 -4.2041 0.8968 0.0 0.0 0.0 0.0
1683460132.6844296 0.2966 -4.2783 0.8982 0.0 0.0 0.0 0.0
1683460132.9566662 0.2691 -4.3721 0.8982 0.0 0.0 0.0 0.0
1683460133.1966588 0.2404 -4.4489 0.8969 0.0 0.0 0.0 0.0
1683460133.4845743 0.2079 -4.5655 0.8939 0.0 0.0 0.0 0.0
1683460133.7245083 0.1804 -4.6542 0.9001 0.0 0.0 0.0 0.0
1683460134.01247 0.1754 -4.7109 0.8983 0.0 0.0 0.0 0.0
1683460134.3323984 0.1345 -4.8421 0.901 0.0 0.0 0.0 0.0
1683460134.572302 0.1061 -4.9711 0.8995 0.0 0.0 0.0 0.0
1683460134.9400842 0.0815 -5.0598 0.9034 0.0 0.0 0.0 0.0
1683460135.2920108 0.033 -5.2406 0.9073 0.0 0.0 0.0 0.0
1683460135.5319293 -0.0003 -5.3691 0.9115 0.0 0.0 0.0 0.0
1683460135.8836815 -0.0321 -5.4871 0.911 0.0 0.0 0.0 0.0
1683460136.171628 -0.053 -5.5771 0.9109 0.0 0.0 0.0 0.0
1683460136.4596138 -0.0948 -5.7176 0.913 0.0 0.0 0.0 0.0
1683460136.747452 -0.1188 -5.8027 0.9166 0.0 0.0 0.0 0.0
1683460137.276116 -0.1897 -6.0642 0.9195 0.0 0.0 0.0 0.0
1683460137.484077 -0.2024 -6.1068 0.9197 0.0 0.0 0.0 0.0
1683460137.8040156 -0.2202 -6.1879 0.9225 0.0 0.0 0.0 0.0
1683460138.0918434 -0.2606 -6.3147 0.9208 0.0 0.0 0.0 0.0
1683460138.2999244 -0.2786 -6.4079 0.9258 0.0 0.0 0.0 0.0
1683460138.6356845 -0.2804 -6.5063 0.926 0.0 0.0 0.0 0.0
1683460138.9236856 -0.3019 -6.6577 0.9276 0.0 0.0 0.0 0.0
1683460139.2117906 -0.3016 -6.7887 0.9302 0.0 0.0 0.0 0.0
1683460139.5158234 -0.299 -6.9262 0.9322 0.0 0.0 0.0 0.0
1683460139.723708 -0.299 -6.9262 0.9322 0.0 0.0 0.0 0.0
1683460139.9316576 -0.2918 -7.053 0.9318 0.0 0.0 0.0 0.0
1683460140.2036254 -0.278 -7.1731 0.9325 0.0 0.0 0.0 0.0
1683460140.4276073 -0.2571 -7.28 0.9278 0.0 0.0 0.0 0.0
1683460140.6675406 -0.2462 -7.3337 0.9275 0.0 0.0 0.0 0.0
1683460141.0032206 -0.2264 -7.4874 0.9227 0.0 0.0 0.0 0.0
1683460141.1791725 -0.2264 -7.4874 0.9227 0.0 0.0 0.0 0.0
1683460141.403144 -0.2069 -7.611 0.9201 0.0 0.0 0.0 0.0
1683460141.73908 -0.1973 -7.7724 0.9336 0.0 0.0 0.0 0.0
1683460142.0426135 -0.1902 -7.8449 0.931 0.0 0.0 0.0 0.0
1683460142.250609 -0.204 -7.9433 0.937 0.0 0.0 0.0 0.0
1683460142.57051 -0.2696 -8.0699 0.9373 0.0 0.0 0.0 0.0
1683460142.7785258 -0.2696 -8.0699 0.9373 0.0 0.0 0.0 0.0
1683460143.1306753 -0.3854 -8.1839 0.9398 0.0 0.0 0.0 0.0
1683460143.5146282 -0.5054 -8.2188 0.9484 0.0 0.0 0.0 0.0
1683460143.8505156 -0.6299 -8.2224 0.9471 0.0 0.0 0.0 0.0
1683460144.170325 -0.7387 -8.202 0.9502 0.0 0.0 0.0 0.0
1683460144.4582732 -0.8061 -8.1704 0.9504 0.0 0.0 0.0 0.0
1683460144.7462285 -0.9118 -8.1117 0.953 0.0 0.0 0.0 0.0
1683460145.0981822 -1.0154 -8.0513 0.954 0.0 0.0 0.0 0.0
1683460145.3863778 -1.0777 -8.0072 0.9551 0.0 0.0 0.0 0.0
1683460145.6903143 -1.1482 -7.9129 0.9633 0.0 0.0 0.0 0.0
1683460145.9623106 -1.2167 -7.7706 0.9618 0.0 0.0 0.0 0.0
1683460146.1859944 -1.2233 -7.7257 0.9626 0.0 0.0 0.0 0.0
1683460146.457978 -1.2603 -7.6262 0.9572 0.0 0.0 0.0 0.0
1683460146.729922 -1.3218 -7.5052 0.9517 0.0 0.0 0.0 0.0
1683460147.065851 -1.388 -7.422 0.9503 0.0 0.0 0.0 0.0
1683460147.4018457 -1.4714 -7.3552 0.9502 0.0 0.0 0.0 0.0
1683460147.6738048 -1.6286 -7.2936 0.9543 0.0 0.0 0.0 0.0
1683460148.0257068 -1.7694 -7.2891 0.9517 0.0 0.0 0.0 0.0
1683460148.3455927 -1.8888 -7.3283 0.9523 0.0 0.0 0.0 0.0
1683460148.553547 -1.9676 -7.3609 0.951 0.0 0.0 0.0 0.0
1683460148.9694765 -2.0907 -7.4266 0.9583 0.0 0.0 0.0 0.0
1683460149.2574215 -2.1436 -7.4524 0.9599 0.0 0.0 0.0 0.0
1683460149.7692947 -2.4075 -7.5809 0.9553 0.0 0.0 0.0 0.0
1683460149.945187 -2.4783 -7.615 0.949 0.0 0.0 0.0 0.0
1683460150.2331636 -2.56 -7.6425 0.949 0.0 0.0 0.0 0.0
1683460150.585482 -2.7147 -7.6526 0.9507 0.0 0.0 0.0 0.0
1683460150.9054017 -2.8048 -7.6539 0.9436 0.0 0.0 0.0 0.0
1683460151.1613164 -2.9077 -7.6276 0.9337 0.0 0.0 0.0 0.0
1683460151.4810505 -2.9848 -7.6173 0.9258 0.0 0.0 0.0 0.0
1683460151.8170316 -3.051 -7.5874 0.9188 0.0 0.0 0.0 0.0
1683460152.1049955 -3.051 -7.5874 0.9188 0.0 0.0 0.0 0.0
1683460152.3289452 -3.093 -7.5348 0.9116 0.0 0.0 0.0 0.0
1683460152.6170883 -3.108 -7.5039 0.9118 0.0 0.0 0.0 0.0
1683460152.9690218 -3.1144 -7.4693 0.9096 0.0 0.0 0.0 0.0
1683460153.1929746 -3.1103 -7.3713 0.8999 0.0 0.0 0.0 0.0
1683460153.4486964 -3.0924 -7.2878 0.9022 0.0 0.0 0.0 0.0
1683460153.6726022 -3.0573 -7.1824 0.9007 0.0 0.0 0.0 0.0
1683460153.9443438 -3.0213 -7.0557 0.8925 0.0 0.0 0.0 0.0
1683460154.216524 -2.9926 -6.9714 0.889 0.0 0.0 0.0 0.0
1683460154.4717746 -2.9603 -6.8907 0.8856 0.0 0.0 0.0 0.0
1683460154.727708 -2.9129 -6.755 0.8843 0.0 0.0 0.0 0.0
1683460155.063717 -2.881 -6.6086 0.879 0.0 0.0 0.0 0.0
1683460155.2716415 -2.881 -6.6086 0.879 0.0 0.0 0.0 0.0
1683460155.4962797 -2.8526 -6.4801 0.8698 0.0 0.0 0.0 0.0
1683460155.816204 -2.8249 -6.3982 0.8638 0.0 0.0 0.0 0.0
1683460156.0721502 -2.7917 -6.3005 0.8582 0.0 0.0 0.0 0.0
1683460156.344059 -2.7483 -6.1703 0.8621 0.0 0.0 0.0 0.0
1683460156.6160524 -2.7205 -6.0881 0.8636 0.0 0.0 0.0 0.0
1683460156.8332994 -2.692 -6.013 0.8635 0.0 0.0 0.0 0.0
1683460157.1372094 -2.6498 -5.8889 0.8613 0.0 0.0 0.0 0.0
1683460157.4091256 -2.6143 -5.796 0.8636 0.0 0.0 0.0 0.0
1683460157.7037978 -2.5931 -5.7241 0.8631 0.0 0.0 0.0 0.0
1683460157.959715 -2.5605 -5.585 0.8623 0.0 0.0 0.0 0.0
1683460158.2796612 -2.5175 -5.4498 0.8613 0.0 0.0 0.0 0.0
1683460158.551586 -2.497 -5.3834 0.861 0.0 0.0 0.0 0.0
1683460158.9512837 -2.4531 -5.2567 0.8611 0.0 0.0 0.0 0.0
1683460159.2712784 -2.4062 -5.1253 0.8612 0.0 0.0 0.0 0.0
1683460159.5431566 -2.3738 -5.0016 0.8611 0.0 0.0 0.0 0.0
1683460159.8310995 -2.3407 -4.8857 0.8585 0.0 0.0 0.0 0.0
1683460160.1350029 -2.318 -4.8118 0.861 0.0 0.0 0.0 0.0
1683460160.4549065 -2.2833 -4.6779 0.8626 0.0 0.0 0.0 0.0
1683460160.646873 -2.2833 -4.6779 0.8626 0.0 0.0 0.0 0.0
1683460160.9344387 -2.2384 -4.5477 0.8713 0.0 0.0 0.0 0.0
1683460161.2223463 -2.2153 -4.4254 0.87 0.0 0.0 0.0 0.0
1683460161.5103352 -2.1948 -4.3545 0.8664 0.0 0.0 0.0 0.0
1683460162.0066571 -2.1334 -4.0838 0.8695 0.0 0.0 0.0 0.0
1683460162.3266523 -2.1248 -3.9991 0.8696 0.0 0.0 0.0 0.0
1683460162.6145236 -2.0939 -3.9015 0.8735 0.0 0.0 0.0 0.0
1683460162.918511 -2.0707 -3.8142 0.8732 0.0 0.0 0.0 0.0
1683460163.140575 -2.0368 -3.6706 0.878 0.0 0.0 0.0 0.0
1683460163.4604626 -2.0248 -3.5932 0.8762 0.0 0.0 0.0 0.0
1683460163.6684537 -2.01 -3.5056 0.8739 0.0 0.0 0.0 0.0
1683460163.908402 -1.9839 -3.4082 0.8723 0.0 0.0 0.0 0.0
1683460164.1985862 -1.9731 -3.3168 0.8724 0.0 0.0 0.0 0.0
1683460164.4705336 -1.9476 -3.1791 0.8672 0.0 0.0 0.0 0.0
1683460164.678493 -1.9364 -3.1102 0.8633 0.0 0.0 0.0 0.0
1683460164.9981468 -1.9016 -2.9804 0.8615 0.0 0.0 0.0 0.0
1683460165.222077 -1.8722 -2.9165 0.8574 0.0 0.0 0.0 0.0
1683460165.510012 -1.8233 -2.8379 0.8603 0.0 0.0 0.0 0.0
1683460165.7979224 -1.8008 -2.8058 0.8599 0.0 0.0 0.0 0.0
1683460166.2139337 -1.73 -2.6788 0.8612 0.0 0.0 0.0 0.0
1683460166.4219291 -1.6955 -2.5462 0.8653 0.0 0.0 0.0 0.0
1683460166.7258282 -1.7039 -2.5649 0.8627 0.0 0.0 0.0 0.0
1683460166.9817894 -1.7026 -2.5697 0.8628 0.0 0.0 0.0 0.0
1683460167.2696006 -1.7028 -2.5701 0.8628 0.0 0.0 0.0 0.0
1683460167.477587 -1.7028 -2.5702 0.8628 0.0 0.0 0.0 0.0
1683460167.73357 -1.7028 -2.5702 0.8627 0.0 0.0 0.0 0.0
1683460168.0055103 -1.7028 -2.5702 0.8627 0.0 0.0 0.0 0.0
1683460168.261428 -1.7028 -2.5702 0.8627 0.0 0.0 0.0 0.0
1683460168.4819329 -1.7027 -2.5701 0.8628 0.0 0.0 0.0 0.0
1683460168.7219002 -1.7031 -2.5706 0.8626 0.0 0.0 0.0 0.0
1683460168.9618225 -1.7028 -2.5702 0.8627 0.0 0.0 0.0 0.0
1683460169.233758 -1.7027 -2.5701 0.8627 0.0 0.0 0.0 0.0
1683460169.525323 -1.7028 -2.5702 0.8627 0.0 0.0 0.0 0.0
1683460169.749255 -1.703 -2.5705 0.8626 0.0 0.0 0.0 0.0
1683460170.053203 -1.7028 -2.5702 0.8626 0.0 0.0 0.0 0.0
1683460170.2611544 -1.7028 -2.5702 0.8626 0.0 0.0 0.0 0.0
1683460170.5010076 -1.7027 -2.5701 0.8627 0.0 0.0 0.0 0.0
1683460170.7569575 -1.7027 -2.5701 0.8627 0.0 0.0 0.0 0.0
1683460171.1088774 -1.7028 -2.5702 0.8626 0.0 0.0 0.0 0.0
1683460171.396821 -1.7029 -2.5703 0.8626 0.0 0.0 0.0 0.0
1683460171.666817 -1.7029 -2.5704 0.8626 0.0 0.0 0.0 0.0
1683460171.9067788 -1.7028 -2.5702 0.8626 0.0 0.0 0.0 0.0
